datetime,road_segment,is_peakhour,speed,congestion_index,arrival_time
2019-12-27 09:15:12,newbaneshwor_maitighar,peak,5.76,Heavy,16.7
2019-12-30 07:26:41,newbaneshwor_maitighar,off_peak,10.12,Heavy,9.5
2019-12-22 08:41:16,newbaneshwor_maitighar,peak,10.57,Heavy,9.1
2019-12-21 08:35:03,newbaneshwor_maitighar,peak,7.32,Heavy,13.1
2019-12-13 13:46:02,newbaneshwor_maitighar,off_peak,8.16,Heavy,11.8
2019-12-04 06:45:40,newbaneshwor_maitighar,off_peak,14.11,Heavy,6.8
2019-12-10 05:33:28,newbaneshwor_maitighar,off_peak,2.89,Heavy,33.2
2019-12-02 07:17:56,newbaneshwor_maitighar,off_peak,7.95,Heavy,12.1
2019-12-02 09:07:09,newbaneshwor_maitighar,peak,19.82,Moderate,4.8
2019-12-11 11:14:05,newbaneshwor_maitighar,off_peak,1.66,Heavy,57.8
2019-12-04 07:20:55,newbaneshwor_maitighar,off_peak,13.96,Heavy,6.9
2019-12-28 07:07:11,newbaneshwor_maitighar,off_peak,9.66,Heavy,9.9
2019-12-09 11:28:43,newbaneshwor_maitighar,off_peak,3.23,Heavy,29.7
2019-12-24 06:05:18,newbaneshwor_maitighar,off_peak,3.88,Heavy,24.7
2019-12-23 08:00:54,newbaneshwor_maitighar,peak,11.98,Heavy,8.0
2019-12-11 09:27:03,newbaneshwor_maitighar,peak,4.78,Heavy,20.1
2019-12-25 12:10:06,newbaneshwor_maitighar,off_peak,2.1,Heavy,45.7
2019-12-16 07:47:25,newbaneshwor_maitighar,off_peak,6.63,Heavy,14.5
2019-12-09 16:21:56,newbaneshwor_maitighar,peak,24.03,Mild,4.0
2019-12-26 10:20:34,newbaneshwor_maitighar,peak,8.69,Heavy,11.0
2019-12-18 09:09:56,newbaneshwor_maitighar,peak,12.53,Heavy,7.7
2019-12-09 10:57:07,newbaneshwor_maitighar,peak,2.42,Heavy,39.7
2019-12-30 12:10:43,newbaneshwor_maitighar,off_peak,1.39,Heavy,69.1
2019-12-19 12:59:21,newbaneshwor_maitighar,off_peak,16.06,Moderate,6.0
2019-12-25 11:55:00,newbaneshwor_maitighar,off_peak,5.33,Heavy,18.0
2019-12-24 10:33:13,newbaneshwor_maitighar,peak,12.86,Heavy,7.5
2019-12-19 09:55:30,newbaneshwor_maitighar,peak,14.5,Heavy,6.6
2019-12-24 05:07:49,newbaneshwor_maitighar,off_peak,10.77,Heavy,8.9
2019-12-22 05:04:44,newbaneshwor_maitighar,off_peak,1.87,Heavy,51.3
2019-12-11 11:51:53,newbaneshwor_maitighar,off_peak,8.67,Heavy,11.1
2019-12-22 12:06:29,newbaneshwor_maitighar,off_peak,4.3,Heavy,22.3
2019-12-24 11:25:14,newbaneshwor_maitighar,off_peak,11.86,Heavy,8.1
2019-12-16 14:04:23,newbaneshwor_maitighar,off_peak,13.89,Heavy,6.9
2019-12-06 05:10:50,newbaneshwor_maitighar,off_peak,12.53,Heavy,7.7
2019-12-21 10:21:18,newbaneshwor_maitighar,peak,15.85,Moderate,6.1
2019-12-29 09:23:18,newbaneshwor_maitighar,peak,9.38,Heavy,10.2
2019-12-16 06:43:13,newbaneshwor_maitighar,off_peak,5.0,Heavy,19.2
2019-12-25 10:59:45,newbaneshwor_maitighar,peak,14.97,Heavy,6.4
2019-12-09 13:43:31,newbaneshwor_maitighar,off_peak,13.22,Heavy,7.3
2019-12-26 12:36:06,newbaneshwor_maitighar,off_peak,7.67,Heavy,12.5
2019-12-29 07:02:28,newbaneshwor_maitighar,off_peak,10.21,Heavy,9.4
2019-12-06 05:11:40,newbaneshwor_maitighar,off_peak,9.77,Heavy,9.8
2019-12-17 14:58:02,newbaneshwor_maitighar,off_peak,25.98,Mild,3.7
2019-12-12 16:11:38,newbaneshwor_maitighar,peak,8.31,Heavy,11.6
2019-12-29 16:21:02,newbaneshwor_maitighar,peak,30.06,Basically Free,3.2
2019-12-26 13:37:10,newbaneshwor_maitighar,off_peak,18.86,Moderate,5.1
2019-12-22 13:01:21,newbaneshwor_maitighar,off_peak,2.92,Heavy,32.9
2019-12-22 06:46:31,newbaneshwor_maitighar,off_peak,3.57,Heavy,26.9
2019-12-02 12:03:12,newbaneshwor_maitighar,off_peak,2.33,Heavy,41.2
2019-12-16 13:01:26,newbaneshwor_maitighar,off_peak,3.08,Heavy,31.2
2019-12-02 18:17:16,newbaneshwor_maitighar,off_peak,18.89,Moderate,5.1
2019-12-08 11:50:22,newbaneshwor_maitighar,off_peak,11.87,Heavy,8.1
2019-12-17 12:00:42,newbaneshwor_maitighar,off_peak,4.31966,Heavy,22.2
2019-12-22 09:16:53,newbaneshwor_maitighar,peak,2.84,Heavy,33.8
2019-12-29 08:01:01,newbaneshwor_maitighar,peak,10.59,Heavy,9.1
2019-12-06 18:04:58,newbaneshwor_maitighar,off_peak,38.08,Basically Free,2.5
2019-12-15 09:41:21,newbaneshwor_maitighar,peak,2.03,Heavy,47.3
2019-12-27 17:25:47,newbaneshwor_maitighar,peak,30.87,Basically Free,3.1
2019-12-14 13:09:26,newbaneshwor_maitighar,off_peak,20.97,Mild,4.6
2019-12-22 12:16:09,newbaneshwor_maitighar,off_peak,4.29,Heavy,22.4
2019-12-04 13:01:27,newbaneshwor_maitighar,off_peak,1.3,Heavy,73.8
2019-12-25 12:46:47,newbaneshwor_maitighar,off_peak,7.21,Heavy,13.3
2019-12-24 13:04:20,newbaneshwor_maitighar,off_peak,7.75,Heavy,12.4
2019-12-08 17:08:23,newbaneshwor_maitighar,peak,28.05,Mild,3.4
2019-12-25 09:00:09,newbaneshwor_maitighar,peak,11.29,Heavy,8.5
2019-12-30 12:11:13,newbaneshwor_maitighar,off_peak,2.88,Heavy,33.3
2019-12-02 09:28:47,newbaneshwor_maitighar,peak,2.5,Heavy,38.4
2019-12-18 05:11:11,newbaneshwor_maitighar,off_peak,13.84,Heavy,6.9
2019-12-29 12:55:38,newbaneshwor_maitighar,off_peak,9.4,Heavy,10.2
2019-12-19 08:11:48,newbaneshwor_maitighar,peak,1.12,Heavy,85.7
2019-12-14 12:58:18,newbaneshwor_maitighar,off_peak,17.0,Moderate,5.6
2019-12-04 14:25:59,newbaneshwor_maitighar,off_peak,8.0,Heavy,12.0
2019-12-24 15:28:11,newbaneshwor_maitighar,off_peak,24.33,Mild,3.9
2019-12-31 11:46:14,newbaneshwor_maitighar,off_peak,4.18,Heavy,23.0
2019-12-21 06:56:38,newbaneshwor_maitighar,off_peak,6.47,Heavy,14.8
2019-12-25 09:38:28,newbaneshwor_maitighar,peak,6.76,Heavy,14.2
2019-12-25 09:17:37,newbaneshwor_maitighar,peak,10.3,Heavy,9.3
2019-12-20 10:46:57,newbaneshwor_maitighar,peak,7.16,Heavy,13.4
2019-12-19 10:51:48,newbaneshwor_maitighar,peak,5.95,Heavy,16.1
2019-12-19 11:05:02,newbaneshwor_maitighar,off_peak,6.07,Heavy,15.8
2019-12-17 13:09:41,newbaneshwor_maitighar,off_peak,9.33,Heavy,10.3
2019-12-01 09:51:46,newbaneshwor_maitighar,peak,13.76,Heavy,7.0
2019-12-28 13:37:22,newbaneshwor_maitighar,off_peak,14.83,Heavy,6.5
2019-12-30 06:22:18,newbaneshwor_maitighar,off_peak,3.72,Heavy,25.8
2019-12-15 17:59:51,newbaneshwor_maitighar,peak,27.32,Mild,3.5
2019-12-19 08:10:34,newbaneshwor_maitighar,peak,10.38,Heavy,9.2
2019-12-24 11:29:50,newbaneshwor_maitighar,off_peak,4.47,Heavy,21.5
2019-12-30 05:28:43,newbaneshwor_maitighar,off_peak,14.75,Heavy,6.5
2019-12-24 12:54:00,newbaneshwor_maitighar,off_peak,8.46,Heavy,11.3
2019-12-08 07:12:10,newbaneshwor_maitighar,off_peak,21.5,Mild,4.5
2019-12-14 14:17:19,newbaneshwor_maitighar,off_peak,15.6,Moderate,6.2
2019-12-24 13:45:31,newbaneshwor_maitighar,off_peak,21.32,Mild,4.5
2019-12-11 14:42:08,newbaneshwor_maitighar,off_peak,24.43,Mild,3.9
2019-12-27 06:00:17,newbaneshwor_maitighar,off_peak,20.47,Mild,4.7
2019-12-24 11:31:53,newbaneshwor_maitighar,off_peak,8.53,Heavy,11.3
2019-12-02 05:53:13,newbaneshwor_maitighar,off_peak,17.76,Moderate,5.4
2019-12-26 12:09:00,newbaneshwor_maitighar,off_peak,12.44,Heavy,7.7
2019-12-18 13:49:04,newbaneshwor_maitighar,off_peak,19.1,Moderate,5.0
2019-12-25 05:01:22,newbaneshwor_maitighar,off_peak,10.23,Heavy,9.4
2019-12-27 07:58:37,newbaneshwor_maitighar,off_peak,1.72,Heavy,55.8
2019-12-03 13:47:09,newbaneshwor_maitighar,off_peak,15.28,Moderate,6.3
2019-12-23 17:50:07,newbaneshwor_maitighar,peak,26.72,Mild,3.6
2019-12-30 18:57:46,newbaneshwor_maitighar,off_peak,34.46,Basically Free,2.8
2019-12-24 08:43:03,newbaneshwor_maitighar,peak,17.18,Moderate,5.6
2019-12-11 06:20:48,newbaneshwor_maitighar,off_peak,5.65,Heavy,17.0
2019-12-12 11:27:47,newbaneshwor_maitighar,off_peak,16.77,Moderate,5.7
2019-12-03 08:31:25,newbaneshwor_maitighar,peak,13.13,Heavy,7.3
2019-12-05 12:49:23,newbaneshwor_maitighar,off_peak,11.98,Heavy,8.0
2019-12-05 17:18:33,newbaneshwor_maitighar,peak,25.06,Mild,3.8
2019-12-12 05:53:01,newbaneshwor_maitighar,off_peak,5.22,Heavy,18.4
2019-12-03 06:31:40,newbaneshwor_maitighar,off_peak,6.99,Heavy,13.7
2019-12-05 05:47:26,newbaneshwor_maitighar,off_peak,3.87,Heavy,24.8
2019-12-26 12:08:30,newbaneshwor_maitighar,off_peak,4.49,Heavy,21.4
2019-12-26 09:21:33,newbaneshwor_maitighar,peak,13.57,Heavy,7.1
2019-12-23 06:26:37,newbaneshwor_maitighar,off_peak,12.02,Heavy,8.0
2019-12-24 10:36:58,newbaneshwor_maitighar,peak,6.57,Heavy,14.6
2019-12-18 07:44:21,newbaneshwor_maitighar,off_peak,10.89,Heavy,8.8
2019-12-03 16:28:46,newbaneshwor_maitighar,peak,18.53,Moderate,5.2
2019-12-24 11:20:38,newbaneshwor_maitighar,off_peak,12.17,Heavy,7.9
2019-12-19 11:15:24,newbaneshwor_maitighar,off_peak,2.8,Heavy,34.3
2019-12-11 10:22:01,newbaneshwor_maitighar,peak,1.47,Heavy,65.3
2019-12-31 07:03:55,newbaneshwor_maitighar,off_peak,1.58,Heavy,60.8
2019-12-27 06:34:00,newbaneshwor_maitighar,off_peak,5.25,Heavy,18.3
2019-12-04 18:25:17,newbaneshwor_maitighar,off_peak,35.56,Basically Free,2.7
2019-12-06 05:28:05,newbaneshwor_maitighar,off_peak,12.41,Heavy,7.7
2019-12-16 10:38:14,newbaneshwor_maitighar,peak,5.46,Heavy,17.6
2019-12-28 10:50:49,newbaneshwor_maitighar,peak,11.07,Heavy,8.7
2019-12-21 14:37:12,newbaneshwor_maitighar,off_peak,18.74,Moderate,5.1
2019-12-05 09:37:42,newbaneshwor_maitighar,peak,11.82,Heavy,8.1
2019-12-13 12:33:48,newbaneshwor_maitighar,off_peak,4.25,Heavy,22.6
2019-12-31 17:02:33,newbaneshwor_maitighar,peak,26.09,Mild,3.7
2019-12-31 07:32:56,newbaneshwor_maitighar,off_peak,8.41,Heavy,11.4
2019-12-23 07:02:08,newbaneshwor_maitighar,off_peak,8.56,Heavy,11.2
2019-12-24 11:59:23,newbaneshwor_maitighar,off_peak,8.45,Heavy,11.4
2019-12-16 14:50:01,newbaneshwor_maitighar,off_peak,9.6,Heavy,10.0
2019-12-14 13:46:20,newbaneshwor_maitighar,off_peak,20.29,Mild,4.7
2019-12-20 14:33:41,newbaneshwor_maitighar,off_peak,19.04,Moderate,5.0
2019-12-22 05:04:46,newbaneshwor_maitighar,off_peak,10.06,Heavy,9.5
2019-12-20 08:44:43,newbaneshwor_maitighar,peak,2.51,Heavy,38.2
2019-12-23 08:47:46,newbaneshwor_maitighar,peak,8.5,Heavy,11.3
2019-12-17 10:15:52,newbaneshwor_maitighar,peak,2.07,Heavy,46.4
2019-12-18 11:05:45,newbaneshwor_maitighar,off_peak,6.68,Heavy,14.4
2019-12-15 09:50:39,newbaneshwor_maitighar,peak,3.33,Heavy,28.8
2019-12-05 06:02:58,newbaneshwor_maitighar,off_peak,4.51,Heavy,21.3
2019-12-18 09:17:24,newbaneshwor_maitighar,peak,5.34,Heavy,18.0
2019-12-09 13:03:03,newbaneshwor_maitighar,off_peak,14.01,Heavy,6.9
2019-12-19 12:47:50,newbaneshwor_maitighar,off_peak,8.85,Heavy,10.8
2019-12-16 05:16:37,newbaneshwor_maitighar,off_peak,4.83,Heavy,19.9
2019-12-23 09:53:52,newbaneshwor_maitighar,peak,9.18,Heavy,10.5
2019-12-20 13:37:43,newbaneshwor_maitighar,off_peak,16.01,Moderate,6.0
2019-12-18 12:37:57,newbaneshwor_maitighar,off_peak,4.71,Heavy,20.4
2019-12-08 05:12:43,newbaneshwor_maitighar,off_peak,7.49,Heavy,12.8
2019-12-24 05:41:32,newbaneshwor_maitighar,off_peak,9.2,Heavy,10.4
2019-12-23 06:07:43,newbaneshwor_maitighar,off_peak,5.95,Heavy,16.1
2019-12-27 09:14:36,newbaneshwor_maitighar,peak,4.48,Heavy,21.4
2019-12-07 08:22:33,newbaneshwor_maitighar,peak,8.07,Heavy,11.9
2019-12-20 06:26:24,newbaneshwor_maitighar,off_peak,3.71,Heavy,25.9
2019-12-10 06:28:15,newbaneshwor_maitighar,off_peak,10.1,Heavy,9.5
2019-12-27 13:35:06,newbaneshwor_maitighar,off_peak,14.91,Heavy,6.4
2019-12-17 09:21:34,newbaneshwor_maitighar,peak,3.94,Heavy,24.4
2019-12-15 09:22:26,newbaneshwor_maitighar,peak,3.8,Heavy,25.3
2019-12-16 14:50:03,newbaneshwor_maitighar,off_peak,14.06,Heavy,6.8
2019-12-08 12:16:13,newbaneshwor_maitighar,off_peak,7.19,Heavy,13.4
2019-12-27 12:38:16,newbaneshwor_maitighar,off_peak,6.75,Heavy,14.2
2019-12-02 06:30:38,newbaneshwor_maitighar,off_peak,4.31,Heavy,22.3
2019-12-19 06:35:42,newbaneshwor_maitighar,off_peak,2.58,Heavy,37.2
2019-12-15 09:41:36,newbaneshwor_maitighar,peak,10.77,Heavy,8.9
2019-12-01 12:54:37,newbaneshwor_maitighar,off_peak,11.34,Heavy,8.5
2019-12-23 08:13:19,newbaneshwor_maitighar,peak,9.09,Heavy,10.6
2019-12-30 07:40:34,newbaneshwor_maitighar,off_peak,13.9,Heavy,6.9
2019-12-22 06:07:09,newbaneshwor_maitighar,off_peak,6.91,Heavy,13.9
2019-12-08 12:16:31,newbaneshwor_maitighar,off_peak,4.86,Heavy,19.8
2019-12-12 13:43:09,newbaneshwor_maitighar,off_peak,16.12,Moderate,6.0
2019-12-03 07:12:25,newbaneshwor_maitighar,off_peak,13.37,Heavy,7.2
2019-12-07 15:38:11,newbaneshwor_maitighar,off_peak,15.22,Moderate,6.3
2019-12-16 15:17:40,newbaneshwor_maitighar,off_peak,14.99,Heavy,6.4
2019-12-04 15:22:52,newbaneshwor_maitighar,off_peak,13.87,Heavy,6.9
2019-12-06 16:25:30,newbaneshwor_maitighar,peak,20.82,Mild,4.6
2019-12-08 06:02:23,newbaneshwor_maitighar,off_peak,6.84,Heavy,14.0
2019-12-26 13:41:16,newbaneshwor_maitighar,off_peak,22.86,Mild,4.2
2019-12-08 09:46:19,newbaneshwor_maitighar,peak,7.72,Heavy,12.4
2019-12-22 13:14:45,newbaneshwor_maitighar,off_peak,5.96,Heavy,16.1
2019-12-30 06:26:47,newbaneshwor_maitighar,off_peak,9.12,Heavy,10.5
2019-12-02 06:52:34,newbaneshwor_maitighar,off_peak,11.03,Heavy,8.7
2019-12-13 12:34:32,newbaneshwor_maitighar,off_peak,5.78,Heavy,16.6
2019-12-16 08:41:21,newbaneshwor_maitighar,peak,17.08,Moderate,5.6
2019-12-22 08:25:36,newbaneshwor_maitighar,peak,8.64,Heavy,11.1
2019-12-02 05:58:10,newbaneshwor_maitighar,off_peak,2.35,Heavy,40.9
2019-12-15 08:23:48,newbaneshwor_maitighar,peak,1.83,Heavy,52.5
2019-12-24 09:41:57,newbaneshwor_maitighar,peak,18.82,Moderate,5.1
2019-12-01 12:17:50,newbaneshwor_maitighar,off_peak,3.94,Heavy,24.4
2019-12-19 13:40:22,newbaneshwor_maitighar,off_peak,20.96,Mild,4.6
2019-12-25 09:38:18,newbaneshwor_maitighar,peak,7.73,Heavy,12.4
2019-12-22 08:44:05,newbaneshwor_maitighar,peak,5.74,Heavy,16.7
2019-12-16 06:27:34,newbaneshwor_maitighar,off_peak,14.38,Heavy,6.7
2019-12-08 11:08:17,newbaneshwor_maitighar,off_peak,6.14,Heavy,15.6
2019-12-02 07:01:12,newbaneshwor_maitighar,off_peak,21.46,Mild,4.5
2019-12-10 10:56:27,newbaneshwor_maitighar,peak,5.02,Heavy,19.1
2019-12-24 09:36:42,newbaneshwor_maitighar,peak,13.03,Heavy,7.4
2019-12-03 06:50:03,newbaneshwor_maitighar,off_peak,15.36,Moderate,6.2
2019-12-20 15:38:10,newbaneshwor_maitighar,off_peak,24.89,Mild,3.9
2019-12-03 06:48:03,newbaneshwor_maitighar,off_peak,15.16,Moderate,6.3
2019-12-18 13:03:01,newbaneshwor_maitighar,off_peak,6.43,Heavy,14.9
2019-12-11 11:39:26,newbaneshwor_maitighar,off_peak,1.19,Heavy,80.7
2019-12-11 10:54:56,newbaneshwor_maitighar,peak,12.6,Heavy,7.6
2019-12-22 05:07:12,newbaneshwor_maitighar,off_peak,10.57,Heavy,9.1
2019-12-18 10:19:49,newbaneshwor_maitighar,peak,2.69,Heavy,35.7
2019-12-04 11:44:12,newbaneshwor_maitighar,off_peak,8.65,Heavy,11.1
2019-12-06 13:38:06,newbaneshwor_maitighar,off_peak,20.07,Mild,4.8
2019-12-04 06:03:51,newbaneshwor_maitighar,off_peak,5.1,Heavy,18.8
2019-12-08 06:05:50,newbaneshwor_maitighar,off_peak,2.82,Heavy,34.0
2019-12-02 13:03:47,newbaneshwor_maitighar,off_peak,1.47,Heavy,65.3
2019-12-18 06:31:10,newbaneshwor_maitighar,off_peak,11.13,Heavy,8.6
2019-12-04 09:50:54,newbaneshwor_maitighar,peak,11.61,Heavy,8.3
2019-12-10 15:40:33,newbaneshwor_maitighar,off_peak,22.87,Mild,4.2
2019-12-06 11:17:16,newbaneshwor_maitighar,off_peak,4.3,Heavy,22.3
2019-12-22 12:01:36,newbaneshwor_maitighar,off_peak,1.26,Heavy,76.2
2019-12-23 11:02:27,newbaneshwor_maitighar,off_peak,1.22,Heavy,78.7
2019-12-20 10:21:44,newbaneshwor_maitighar,peak,7.84,Heavy,12.2
2019-12-30 14:56:27,newbaneshwor_maitighar,off_peak,14.53,Heavy,6.6
2019-12-31 12:47:23,newbaneshwor_maitighar,off_peak,2.18,Heavy,44.0
2019-12-20 12:20:44,newbaneshwor_maitighar,off_peak,2.32,Heavy,41.4
2019-12-04 12:43:08,newbaneshwor_maitighar,off_peak,1.34,Heavy,71.6
2019-12-14 13:38:33,newbaneshwor_maitighar,off_peak,18.3,Moderate,5.2
2019-12-21 15:35:05,newbaneshwor_maitighar,off_peak,24.09,Mild,4.0
2019-12-28 15:02:24,newbaneshwor_maitighar,off_peak,15.75,Moderate,6.1
2019-12-18 14:18:32,newbaneshwor_maitighar,off_peak,13.72,Heavy,7.0
2019-12-01 05:27:59,newbaneshwor_maitighar,off_peak,3.33,Heavy,28.8
2019-12-04 05:11:32,newbaneshwor_maitighar,off_peak,1.03,Heavy,93.2
2019-12-31 14:49:18,newbaneshwor_maitighar,off_peak,16.95,Moderate,5.7
2019-12-17 11:50:03,newbaneshwor_maitighar,off_peak,8.65,Heavy,11.1
2019-12-04 14:59:46,newbaneshwor_maitighar,off_peak,1.04,Heavy,92.3
2019-12-09 15:04:26,newbaneshwor_maitighar,off_peak,4.69,Heavy,20.5
2019-12-19 12:14:32,newbaneshwor_maitighar,off_peak,4.79,Heavy,20.0
2019-12-31 07:39:40,newbaneshwor_maitighar,off_peak,2.16,Heavy,44.4
2019-12-08 15:04:53,newbaneshwor_maitighar,off_peak,18.96,Moderate,5.1
2019-12-04 08:55:53,newbaneshwor_maitighar,peak,6.23,Heavy,15.4
2019-12-20 07:40:28,newbaneshwor_maitighar,off_peak,2.81,Heavy,34.2
2019-12-17 11:43:02,newbaneshwor_maitighar,off_peak,4.85961,Heavy,19.8
2019-12-11 13:52:49,newbaneshwor_maitighar,off_peak,1.51,Heavy,63.6
2019-12-06 13:09:55,newbaneshwor_maitighar,off_peak,6.54,Heavy,14.7
2019-12-24 09:53:09,newbaneshwor_maitighar,peak,4.54,Heavy,21.1
2019-12-23 06:01:39,newbaneshwor_maitighar,off_peak,6.24,Heavy,15.4
2019-12-23 14:14:25,newbaneshwor_maitighar,off_peak,13.77,Heavy,7.0
2019-12-15 10:26:34,newbaneshwor_maitighar,peak,1.25,Heavy,76.8
2019-12-19 14:52:03,newbaneshwor_maitighar,off_peak,20.76,Mild,4.6
2019-12-23 14:45:19,newbaneshwor_maitighar,off_peak,6.28,Heavy,15.3
2019-12-30 11:38:20,newbaneshwor_maitighar,off_peak,5.85,Heavy,16.4
2019-12-04 14:45:45,newbaneshwor_maitighar,off_peak,17.49,Moderate,5.5
2019-12-05 05:56:25,newbaneshwor_maitighar,off_peak,4.66,Heavy,20.6
2019-12-06 11:07:39,newbaneshwor_maitighar,off_peak,11.49,Heavy,8.4
2019-12-18 05:46:41,newbaneshwor_maitighar,off_peak,5.32,Heavy,18.0
2019-12-25 06:23:51,newbaneshwor_maitighar,off_peak,13.07,Heavy,7.3
2019-12-12 05:02:03,newbaneshwor_maitighar,off_peak,5.53,Heavy,17.4
2019-12-12 11:04:22,newbaneshwor_maitighar,off_peak,8.83,Heavy,10.9
2019-12-17 11:03:57,newbaneshwor_maitighar,off_peak,3.2,Heavy,30.0
2019-12-08 13:44:22,newbaneshwor_maitighar,off_peak,4.42,Heavy,21.7
2019-12-05 06:14:55,newbaneshwor_maitighar,off_peak,9.09,Heavy,10.6
2019-12-10 13:40:28,newbaneshwor_maitighar,off_peak,14.97,Heavy,6.4
2019-12-25 17:18:48,newbaneshwor_maitighar,peak,26.44,Mild,3.6
2019-12-27 10:13:57,newbaneshwor_maitighar,peak,3.99,Heavy,24.1
2019-12-26 10:46:41,newbaneshwor_maitighar,peak,15.98,Moderate,6.0
2019-12-15 18:19:34,newbaneshwor_maitighar,off_peak,29.65,Mild,3.2
2019-12-20 05:25:12,newbaneshwor_maitighar,off_peak,8.37,Heavy,11.5
2019-12-21 10:28:19,newbaneshwor_maitighar,peak,12.71,Heavy,7.6
2019-12-17 11:43:12,newbaneshwor_maitighar,off_peak,2.69978,Heavy,35.6
2019-12-21 11:13:05,newbaneshwor_maitighar,off_peak,12.72,Heavy,7.5
2019-12-09 12:35:52,newbaneshwor_maitighar,off_peak,5.95,Heavy,16.1
2019-12-27 06:52:03,newbaneshwor_maitighar,off_peak,3.58,Heavy,26.8
2019-12-21 12:05:54,newbaneshwor_maitighar,off_peak,6.03,Heavy,15.9
2019-12-29 09:23:48,newbaneshwor_maitighar,peak,1.39,Heavy,69.1
2019-12-24 16:04:02,newbaneshwor_maitighar,peak,35.6372,Basically Free,2.7
2019-12-19 08:11:18,newbaneshwor_maitighar,peak,1.93,Heavy,49.7
2019-12-30 15:23:37,newbaneshwor_maitighar,off_peak,17.89,Moderate,5.4
2019-12-18 11:06:19,newbaneshwor_maitighar,off_peak,6.14,Heavy,15.6
2019-12-08 11:24:32,newbaneshwor_maitighar,off_peak,1.57,Heavy,61.1
2019-12-18 06:54:10,newbaneshwor_maitighar,off_peak,14.0389,Heavy,6.8
2019-12-03 08:47:18,newbaneshwor_maitighar,peak,15.68,Moderate,6.1
2019-12-15 07:29:25,newbaneshwor_maitighar,off_peak,4.27,Heavy,22.5
2019-12-06 07:01:24,newbaneshwor_maitighar,off_peak,3.65,Heavy,26.3
2019-12-09 06:58:26,newbaneshwor_maitighar,off_peak,9.1,Heavy,10.5
2019-12-16 13:02:05,newbaneshwor_maitighar,off_peak,6.91,Heavy,13.9
2019-12-25 08:11:51,newbaneshwor_maitighar,peak,2.85,Heavy,33.7
2019-12-25 12:15:15,newbaneshwor_maitighar,off_peak,4.42,Heavy,21.7
2019-12-16 13:42:13,newbaneshwor_maitighar,off_peak,13.62,Heavy,7.0
2019-12-30 09:10:03,newbaneshwor_maitighar,peak,3.19,Heavy,30.1
2019-12-29 08:11:42,newbaneshwor_maitighar,peak,4.51,Heavy,21.3
2019-12-23 05:35:48,newbaneshwor_maitighar,off_peak,1.75,Heavy,54.9
2019-12-30 15:03:32,newbaneshwor_maitighar,off_peak,15.24,Moderate,6.3
2019-12-20 10:07:37,newbaneshwor_maitighar,peak,11.98,Heavy,8.0
2019-12-02 05:23:47,newbaneshwor_maitighar,off_peak,6.29,Heavy,15.3
2019-12-16 08:59:10,newbaneshwor_maitighar,peak,3.85,Heavy,24.9
2019-12-22 12:48:13,newbaneshwor_maitighar,off_peak,1.85,Heavy,51.9
2019-12-06 20:04:45,newbaneshwor_maitighar,off_peak,29.06,Mild,3.3
2019-12-19 06:40:48,newbaneshwor_maitighar,off_peak,3.74,Heavy,25.7
2019-12-19 06:20:41,newbaneshwor_maitighar,off_peak,3.46,Heavy,27.7
2019-12-16 06:14:50,newbaneshwor_maitighar,off_peak,1.0,Heavy,96.0
2019-12-02 12:44:21,newbaneshwor_maitighar,off_peak,10.04,Heavy,9.6
2019-12-19 06:53:06,newbaneshwor_maitighar,off_peak,2.72,Heavy,35.3
2019-12-18 11:09:11,newbaneshwor_maitighar,off_peak,9.54,Heavy,10.1
2019-12-07 11:00:42,newbaneshwor_maitighar,off_peak,6.12,Heavy,15.7
2019-12-06 15:03:26,newbaneshwor_maitighar,off_peak,16.7,Moderate,5.7
2019-12-03 14:53:19,newbaneshwor_maitighar,off_peak,11.81,Heavy,8.1
2019-12-11 12:59:58,newbaneshwor_maitighar,off_peak,5.66,Heavy,17.0
2019-12-02 13:54:50,newbaneshwor_maitighar,off_peak,9.36,Heavy,10.3
2019-12-17 12:27:26,newbaneshwor_maitighar,off_peak,8.07,Heavy,11.9
2019-12-22 07:33:39,newbaneshwor_maitighar,off_peak,6.6,Heavy,14.5
2019-12-29 06:41:43,newbaneshwor_maitighar,off_peak,3.5,Heavy,27.4
2019-12-10 12:39:52,newbaneshwor_maitighar,off_peak,10.21,Heavy,9.4
2019-12-12 06:05:33,newbaneshwor_maitighar,off_peak,14.18,Heavy,6.8
2019-12-16 16:22:27,newbaneshwor_maitighar,peak,24.61,Mild,3.9
2019-12-16 14:54:47,newbaneshwor_maitighar,off_peak,6.24,Heavy,15.4
2019-12-07 16:08:51,newbaneshwor_maitighar,peak,22.81,Mild,4.2
2019-12-10 14:01:19,newbaneshwor_maitighar,off_peak,16.67,Moderate,5.8
2019-12-18 17:16:02,newbaneshwor_maitighar,peak,25.33,Mild,3.8
2019-12-31 06:45:59,newbaneshwor_maitighar,off_peak,4.35,Heavy,22.1
2019-12-10 06:37:29,newbaneshwor_maitighar,off_peak,12.54,Heavy,7.7
2019-12-29 12:21:41,newbaneshwor_maitighar,off_peak,9.66,Heavy,9.9
2019-12-20 08:11:39,newbaneshwor_maitighar,peak,6.95,Heavy,13.8
2019-12-05 09:44:56,newbaneshwor_maitighar,peak,6.24,Heavy,15.4
2019-12-09 12:56:19,newbaneshwor_maitighar,off_peak,9.6,Heavy,10.0
2019-12-24 12:18:49,newbaneshwor_maitighar,off_peak,6.64,Heavy,14.5
